study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_09	T_NK_lineage	2	Treg	4	5411	0.48380965990282937	0.06191092219552763	0.0014784697837737942	0.0	0.5843456051994473
vaccination_study_09	T_NK_lineage	2	CD4 T Effector Memory	5	5411	0.5472849385538725	0.0029569395675475884	0.0	0.0	0.5520160418619486
vaccination_study_09	T_NK_lineage	2	MAIT Cell	6	5411	0.384549156901972	0.017556828682313806	0.0	0.0	0.4126400827936741
vaccination_study_09	T_NK_lineage	2	NK Cell	7	5411	0.3007895112889397	0.0007392348918868971	0.0	0.0	0.30197228711595875
vaccination_study_09	T_NK_lineage	2	CD8 Cytotoxic / T Effector Memory	8	5411	0.2746498999714204	0.0011088523378303455	0.0	0.0	0.276424063711949
vaccination_study_09	T_NK_lineage	20	CD8 Cytotoxic / T Effector Memory	1	2369	0.7491604744212632	0.8796960742929506	0.0	0.0	2.156674193289984
vaccination_study_09	T_NK_lineage	20	CD4 Naive / T Central Memory	2	2369	0.6546120320091454	0.6783452933727311	0.0	0.0	1.7399645014055154
vaccination_study_09	T_NK_lineage	20	CD4 T Effector Memory	3	2369	0.839218348099457	0.3039257070493879	0.0	0.0	1.3254994793784776
vaccination_study_09	T_NK_lineage	20	CD8 Naive / T Central Memory	4	2369	0.7899899971420405	0.23385394681300126	0.0	0.0	1.1641563120428426
vaccination_study_09	T_NK_lineage	20	Treg	5	2369	0.48380965990282937	0.06373997467285775	0.01646264246517518	0.0	0.6022562618445769
vaccination_study_09	T_NK_lineage	20	ydT Cell	6	2369	0.5000035724492712	0.015196285352469396	0.0008442380751371887	0.0	0.5251618670883594
vaccination_study_09	T_NK_lineage	20	NK Cell	7	2369	0.3007895112889397	0.051920641620937104	0.05149852258336851	0.0	0.4353610604658076
vaccination_study_09	T_NK_lineage	20	MAIT Cell	8	2369	0.384549156901972	0.017306880540312368	0.004643309413254538	0.0	0.41688347517972635
vaccination_study_09	T_NK_lineage	21	CD4 Naive / T Central Memory	1	1991	0.7526043155187196	0.9904570567553993	0.0	0.0	2.3373356063273585
