study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	T_NK_lineage	4	CD4 T Effector Memory	6	33	0.9909634450919549	0.9909634450919549	0.5757575757575758	0.19636363636363635	0.40909090909090906	0.6	0.0	0.0	0.0	0.9393939393939394	0.393939393939394	0.5757575757575758	0.0	0.5757575757575758	0.8984352137164106	0.3939393939393939	0.2121212121212121	0.9696969696969697	0.787878787878788	CCR7;TCF7	NKG7;GNLY;GZMB		0.0	0.0	0.030303030303030304	0.0	0.0	0.04848484848484849
vaccination_study_04	T_NK_lineage	4	CD4 Naive / T Central Memory	7	33	0.6267009763112087	0.6267009763112087	0.3939393939393939	0.5	0.0	0.5	0.0	0.0	0.0	0.8484848484848485	0.2626262626262626	0.3939393939393939	0.030303030303030304	0.3333333333333333	0.687231483072693	0.9696969696969697	0.787878787878788	0.0	0.0	NKG7;GNLY;GZMB			0.0	0.0	0.0	0.0	0.030303030303030304	0.03636363636363636
vaccination_study_04	T_NK_lineage	4	Treg	8	33	0.6512298493907516	0.6512298493907516	0.0	0.5	0.14999999999999997	0.6	0.0	0.0	0.0	0.5757575757575758	0.16666666666666669	0.0	0.0	0.0	0.5031055900621119	0.9696969696969697	0.787878787878788	0.3939393939393939	0.2121212121212121	NKG7;GNLY;GZMB	CCR7;TCF7		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	4	gdT Cell	9	33	0.49680617573601754	0.49680617573601754	0.24242424242424243	0.0	0.42727272727272725	0.42727272727272725	0.0	0.0	0.0	0.24242424242424243	0.24242424242424243	0.24242424242424243	0.0	0.24242424242424243	0.4798489471101534	0.0	0.0	0.9696969696969697	0.9090909090909092	LST1	NKG7;GNLY		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	5	NK Cell	1	33	0.9992280329978052	1.0	1.0	0.1336363636363636	0.0	0.1336363636363636	0.8663636363636364	0.8663636363636364	0.0	1.0	0.9264069264069265	1.0	1.0	1.0	1.487184148336666	0.2727272727272727	0.13636363636363635	0.0	0.0	CD3E;LST1			0.0	0.0	1.0	1.0	0.0	3.4663636363636368
vaccination_study_04	T_NK_lineage	5	NKT Cell	2	33	0.9985468856429274	1.0	1.0	0.03636363636363637	0.0	0.03636363636363637	0.9636363636363636	0.9636363636363636	0.0	1.0	0.7454545454545455	1.0	0.7272727272727273	1.0	1.3632727878686886	0.06060606060606061	0.06060606060606061	0.0	0.0	LST1			0.0	0.0	0.0	0.0	0.0	0.9636363636363636
vaccination_study_04	T_NK_lineage	5	CD8 Cytotoxic / T Effector Memory	3	33	0.9989707106637402	1.0	1.0	0.0296969696969697	0.4204545454545454	0.45015151515151514	0.5498484848484848	0.5498484848484848	0.0	1.0	0.8354978354978355	1.0	1.0	1.0	1.4980772752243179	0.06060606060606061	0.030303030303030304	0.9696969696969697	0.8636363636363636	CCR7;TCF7	KLRD1;FCGR3A		0.0	0.0	0.0	0.0	0.0	0.5498484848484848
vaccination_study_04	T_NK_lineage	5	MAIT Cell	4	33	0.9974419132672369	0.9974419132672369	1.0	0.03636363636363637	0.44545454545454544	0.4818181818181818	0.5181818181818182	0.5181818181818182	0.0	0.9393939393939394	0.3636363636363636	0.8787878787878788	0.8787878787878788	0.8787878787878788	1.6066016108417358	0.06060606060606061	0.06060606060606061	1.0	0.9696969696969697	LST1	NKG7;GNLY;GZMB		0.0	0.0	0.0	0.0	0.0	0.5181818181818182
vaccination_study_04	T_NK_lineage	5	CD4 T Effector Memory	5	33	0.998153333837887	0.998153333837887	0.9276709530449353	0.0296969696969697	0.44545454545454544	0.47515151515151516	0.45251943789342014	0.45251943789342014	0.0	1.0	0.4444444444444444	0.8484848484848485	0.030303030303030304	0.8484848484848485	1.3167444182403472	0.06060606060606061	0.030303030303030304	1.0	0.9696969696969697	CCR7;TCF7	NKG7;GNLY;GZMB		0.0	0.0	0.0	0.0	0.0	0.45251943789342014
vaccination_study_04	T_NK_lineage	5	CD8 Naive / T Central Memory	6	33	0.19812306062211457	0.19812306062211457	0.06060606060606061	0.5	0.013636363636363636	0.5136363636363637	0.0	0.0	0.0	0.3939393939393939	0.09848484848484848	0.06060606060606061	0.0	0.06060606060606061	0.1711790155369922	1.0	0.9696969696969697	0.030303030303030304	0.030303030303030304	NKG7;GNLY;GZMB	CD4		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	5	Treg	7	33	0.16299099371830772	0.16299099371830772	0.0	0.5	0.022727272727272728	0.5227272727272727	0.0	0.0	0.0	0.42424242424242425	0.13636363636363635	0.0	0.0	0.0	0.5031055900621119	1.0	0.9696969696969697	0.06060606060606061	0.030303030303030304	NKG7;GNLY;GZMB	CCR7;TCF7		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	5	CD4 Naive / T Central Memory	8	33	0.26299099371830775	0.26299099371830775	0.09090909090909091	0.5	0.0	0.5	0.0	0.0	0.0	0.5757575757575758	0.11616161616161617	0.09090909090909091	0.0	0.06060606060606061	0.17167898264306583	1.0	0.9696969696969697	0.0	0.0	NKG7;GNLY;GZMB			0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_04	T_NK_lineage	5	gdT Cell	9	33	0.49680617573601754	0.49680617573601754	0.2121212121212121	0.03636363636363637	0.44999999999999996	0.48636363636363633	0.0	0.0	0.0	0.21212121212121213	0.21212121212121213	0.21212121212121213	0.0	0.21212121212121213	0.42224403149068723	0.06060606060606061	0.06060606060606061	1.0	1.0	LST1	NKG7;GNLY		0.0	0.0	0.0	0.0	0.0	0.0
