study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	Myeloid_lineage	21	Intermediate Monocyte	3	800	0.5725346249905396	0.10125	0.0025	0.0	0.7370346249905397
vaccination_study_04	Myeloid_lineage	21	Non-Classical Monocyte	4	800	0.552418073109816	0.005	0.005	0.0	0.5654180731098161
vaccination_study_04	Myeloid_lineage	21	Plasmacytoid DC	5	800	0.5488420494967078	0.0	0.0	0.0	0.5488420494967078
vaccination_study_04	Myeloid_lineage	21	Conventional DC 1	6	800	0.41090592598198744	0.00125	0.0	0.0	0.41290592598198744
vaccination_study_04	Myeloid_lineage	22	Conventional DC 1	1	701	0.9906001665026868	1.0	0.9714693295292439	0.0	3.562069496031931
vaccination_study_04	Myeloid_lineage	22	Plasmacytoid DC	2	701	0.7399530765155529	0.0	0.0	0.0	0.7399530765155529
vaccination_study_04	Myeloid_lineage	22	Conventional DC 2	3	701	0.3650571406947703	0.08701854493580599	0.024251069900142655	0.0	0.5285378824922026
vaccination_study_04	Myeloid_lineage	22	Classical Monocyte	4	701	0.18728524937561492	0.02710413694721826	0.028530670470756064	0.0	0.25918253896192023
vaccination_study_04	Myeloid_lineage	22	Intermediate Monocyte	5	701	0.14060395065465828	0.009985734664764621	0.0	0.0	0.15658112611828168
vaccination_study_04	Myeloid_lineage	22	Non-Classical Monocyte	6	701	0.10905925981987437	0.0014265335235378032	0.0014265335235378032	0.0	0.11276824698107266
vaccination_study_04	Myeloid_lineage	23	Non-Classical Monocyte	1	658	0.5729962915310678	1.0	0.9832826747720365	0.0	3.1562789663031046
vaccination_study_04	Myeloid_lineage	23	Classical Monocyte	2	658	0.11288125331113297	0.1519756838905775	0.9984802431610942	0.0	1.3545225906971512
vaccination_study_04	Myeloid_lineage	23	Conventional DC 1	3	658	0.41090592598198744	0.4878419452887538	0.0	0.0	1.1914530384439936
vaccination_study_04	Myeloid_lineage	23	Conventional DC 2	4	658	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	23	Plasmacytoid DC	5	658	0.21579505032922122	0.0	0.0	0.0	0.21579505032922122
vaccination_study_04	Myeloid_lineage	23	Intermediate Monocyte	6	658	0.08754257170967986	0.004559270516717325	0.001519756838905775	0.0	0.09635716137533334
vaccination_study_04	Myeloid_lineage	24	Classical Monocyte	1	634	0.3836903050026489	1.0	1.0	0.0	2.983690305002649
vaccination_study_04	Myeloid_lineage	24	Conventional DC 1	2	634	0.41090592598198744	0.11514195583596215	0.0	0.0	0.5951330553195269
vaccination_study_04	Myeloid_lineage	24	Conventional DC 2	3	634	0.3650571406947703	0.007886435331230283	0.007886435331230283	0.0	0.385561872555969
vaccination_study_04	Myeloid_lineage	24	Plasmacytoid DC	4	634	0.21579505032922122	0.0	0.0	0.0	0.21579505032922122
vaccination_study_04	Myeloid_lineage	24	Non-Classical Monocyte	5	634	0.04426700976311208	0.05362776025236593	0.05362776025236593	0.0	0.18369918641926353
vaccination_study_04	Myeloid_lineage	24	Intermediate Monocyte	6	634	0.10268674789979565	0.0031545741324921135	0.0	0.0	0.10773406651178304
vaccination_study_04	Myeloid_lineage	25	Classical Monocyte	1	552	0.45642927419965185	0.8876811594202898	0.9619565217391305	0.0	2.838675651011246
vaccination_study_04	Myeloid_lineage	25	Non-Classical Monocyte	2	552	0.7791493226367971	0.6847826086956522	0.6721014492753623	0.0	2.5469029458252033
vaccination_study_04	Myeloid_lineage	25	Intermediate Monocyte	3	552	0.9229773707712101	0.4438405797101449	0.37681159420289856	0.0	2.0099338925103405
vaccination_study_04	Myeloid_lineage	25	Conventional DC 2	4	552	0.3650571406947703	0.06159420289855073	0.059782608695652176	0.0	0.5233904740281037
vaccination_study_04	Myeloid_lineage	25	Plasmacytoid DC	5	552	0.47326118216907587	0.0	0.0	0.0	0.47326118216907587
vaccination_study_04	Myeloid_lineage	25	Conventional DC 1	6	552	0.41090592598198744	0.007246376811594203	0.0	0.0	0.4225001288805382
vaccination_study_04	Myeloid_lineage	26	Classical Monocyte	1	464	0.3100582759403617	0.8426724137931034	0.959051724137931	0.0	2.6173858621472585
vaccination_study_04	Myeloid_lineage	26	Non-Classical Monocyte	2	464	0.7636267312495271	0.5754310344827587	0.5732758620689655	0.0	2.257592248490907
vaccination_study_04	Myeloid_lineage	26	Conventional DC 1	3	464	0.41090592598198744	0.12284482758620689	0.0021551724137931034	0.0	0.6096128225337116
vaccination_study_04	Myeloid_lineage	26	Conventional DC 2	4	464	0.3650571406947703	0.07543103448275862	0.07543103448275862	0.0	0.5611778303499427
vaccination_study_04	Myeloid_lineage	26	Intermediate Monocyte	5	464	0.3027245894195111	0.08189655172413793	0.04956896551724138	0.0	0.48332803769537314
vaccination_study_04	Myeloid_lineage	26	Plasmacytoid DC	6	464	0.21579505032922122	0.010775862068965518	0.008620689655172414	0.0	0.24165711929473846
vaccination_study_04	Myeloid_lineage	27	Classical Monocyte	1	460	0.5451222281086808	1.0	0.9869565217391304	0.0	3.1320787498478113
vaccination_study_04	Myeloid_lineage	27	Intermediate Monocyte	2	460	0.7092408991145085	0.23478260869565218	0.041304347826086954	0.0	1.126197420853639
vaccination_study_04	Myeloid_lineage	27	Conventional DC 2	3	460	0.8517785514266254	0.09130434782608696	0.09130434782608696	0.0	1.0891698557744516
vaccination_study_04	Myeloid_lineage	27	Plasmacytoid DC	4	460	0.806974192083554	0.006521739130434782	0.004347826086956522	0.0	0.8217568007792062
vaccination_study_04	Myeloid_lineage	27	Non-Classical Monocyte	5	460	0.726201468250965	0.030434782608695653	0.030434782608695653	0.0	0.8053319030335737
